playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
berrijo01,2020,MIN,AL,ALWC3,P,1,1,15,0,1,0,0,0,,,
berrijo01,2023,TOR,AL,ALWC2,P,1,1,9,0,0,0,0,0,,,
bertijo01,2020,MIA,NL,NLDS2,2B,2,2,48,0,7,0,0,0,,,
bertijo01,2020,MIA,NL,NLWC3,2B,2,2,54,4,3,1,0,0,,,
bertijo01,2020,MIA,NL,NLDS2,RF,1,1,27,3,0,0,0,0,,,
bertijo01,2023,MIA,NL,NLWC2,SS,2,2,42,1,4,0,0,0,,,
bertijo01,2023,MIA,NL,NLWC2,LF,1,0,6,1,0,0,0,0,,,
bertijo01,2024,NYA,AL,ALDS2,1B,2,2,54,11,2,0,2,,,,
bertijo01,2024,NYA,AL,ALCS,1B,1,1,21,10,2,0,0,,,,
bertijo01,2024,NYA,AL,ALCS,2B,1,0,3,0,1,0,0,,,,
betande01,2015,NYA,AL,ALWC,P,1,0,5,0,0,0,0,0,,,
betande01,2017,NYA,AL,ALCS,P,2,0,3,0,0,0,0,0,,,
betande01,2017,NYA,AL,ALDS1,P,3,0,9,0,0,0,0,0,,,
betande01,2018,NYA,AL,ALDS1,P,2,0,10,0,0,0,0,0,,,
betande01,2018,NYA,AL,ALWC,P,1,0,6,0,0,0,0,0,,,
bethach01,2022,TBA,AL,ALWC1,C,2,2,45,12,2,0,0,0,0,,
bethach01,2023,TBA,AL,ALWC1,C,1,0,6,3,0,0,0,0,0,0,0
bettsmo01,2016,BOS,AL,ALDS2,RF,3,3,75,3,0,0,0,0,,,
bettsmo01,2017,BOS,AL,ALDS2,RF,4,4,99,16,0,1,0,0,,,
bettsmo01,2018,BOS,AL,ALDS1,CF,1,0,6,0,0,0,0,0,,,
bettsmo01,2018,BOS,AL,WS,CF,3,2,54,5,0,0,0,0,,,
bettsmo01,2018,BOS,AL,WS,RF,4,3,105,9,0,0,0,0,,,
bettsmo01,2018,BOS,AL,ALDS1,RF,4,4,102,10,0,0,0,0,,,
bettsmo01,2018,BOS,AL,ALCS,RF,5,5,135,14,2,0,0,0,,,
bettsmo01,2020,LAN,NL,NLCS,RF,7,7,168,18,1,0,1,0,,,
bettsmo01,2020,LAN,NL,NLDS1,RF,3,3,81,4,0,0,0,0,,,
bettsmo01,2020,LAN,NL,NLWC1,RF,2,2,54,3,0,0,0,0,,,
bettsmo01,2020,LAN,NL,WS,RF,6,6,161,6,0,0,0,0,,,
bettsmo01,2021,LAN,NL,NLCS,CF,2,0,14,0,0,1,0,0,,,
bettsmo01,2021,LAN,NL,NLCS,RF,6,6,142,11,0,0,0,0,,,
bettsmo01,2021,LAN,NL,NLDS2,RF,5,5,132,14,1,0,0,0,,,
bettsmo01,2021,LAN,NL,NLWC,RF,1,1,27,1,0,0,0,0,,,
bettsmo01,2022,LAN,NL,NLDS2,RF,4,4,102,4,0,0,0,0,,,
bettsmo01,2023,LAN,NL,NLDS2,2B,3,3,54,1,5,0,0,0,,,
bettsmo01,2023,LAN,NL,NLDS2,RF,3,0,24,0,0,0,0,0,,,
bettsmo01,2024,LAN,NL,NLDS2,RF,5,5,132,8,0,0,0,,,,
bettsmo01,2024,LAN,NL,NLCS,RF,6,6,159,16,0,0,0,,,,
bettsmo01,2024,LAN,NL,WS,RF,5,5,135,12,0,0,0,,,,
biagijo01,2016,TOR,AL,ALCS,P,3,0,11,0,1,0,0,0,,,
biagijo01,2016,TOR,AL,ALDS1,P,2,0,9,0,1,0,0,0,,,
biagijo01,2016,TOR,AL,ALWC,P,1,0,2,0,0,0,0,0,,,
bibeeta01,2024,CLE,AL,ALDS1,P,2,2,26,1,0,0,0,,,,
bibeeta01,2024,CLE,AL,ALCS,P,2,2,21,1,0,0,0,,,,
bichebo01,2020,TOR,AL,ALWC1,SS,2,2,48,2,2,2,2,0,,,
bichebo01,2022,TOR,AL,ALWC2,SS,2,2,54,1,1,0,0,0,,,
bichebo01,2023,TOR,AL,ALWC2,SS,2,2,48,2,4,1,2,0,,,
bickfph01,2021,LAN,NL,NLCS,P,3,0,11,0,0,0,0,0,,,
bickfph01,2021,LAN,NL,NLDS2,P,3,0,7,0,0,0,0,0,,,
biebesh01,2020,CLE,AL,ALWC2,P,1,1,14,0,0,0,0,0,,,
biebesh01,2022,CLE,AL,ALDS1,P,1,1,17,0,0,0,0,0,,,
biebesh01,2022,CLE,AL,ALWC1,P,1,1,23,1,1,0,0,0,,,
biggica01,2020,TOR,AL,ALWC1,3B,2,2,48,2,5,0,1,0,,,
biggica01,2023,TOR,AL,ALWC2,2B,2,2,39,2,5,0,2,0,,,
biggica01,2023,TOR,AL,ALWC2,LF,1,0,9,0,0,0,0,0,,,
birdgr01,2015,NYA,AL,ALWC,1B,1,1,27,9,1,0,2,0,,,
birdgr01,2017,NYA,AL,ALCS,1B,7,7,178,60,3,0,6,0,,,
birdgr01,2017,NYA,AL,ALDS1,1B,5,5,141,32,2,0,4,0,,,
birdgr01,2017,NYA,AL,ALWC,1B,1,1,27,2,1,0,1,0,,,
blachty01,2016,SFN,NL,NLDS1,P,2,0,10,0,1,0,0,0,,,
blackch02,2017,COL,NL,NLWC,CF,1,1,24,2,0,0,0,0,,,
blackch02,2018,COL,NL,NLDS1,CF,3,3,80,8,0,0,0,0,,,
blackch02,2018,COL,NL,NLWC,CF,1,1,23,1,0,0,0,0,,,
blancda02,2024,KCA,AL,ALWC2,LF,1,0,6,0,0,0,0,,,,
blancgr01,2016,SFN,NL,NLDS1,LF,2,2,64,4,0,0,0,0,,,
blancro01,2024,HOU,AL,ALWC1,P,1,0,6,0,0,0,0,,,,
blantjo01,2016,LAN,NL,NLCS,P,3,0,9,0,0,0,0,0,,,
blantjo01,2016,LAN,NL,NLDS2,P,4,0,15,0,0,0,0,0,,,
bleieri01,2020,MIA,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
bleieri01,2020,MIA,NL,NLWC3,P,2,0,3,0,1,0,0,0,,,
bogaexa01,2016,BOS,AL,ALDS2,SS,3,3,75,5,4,0,1,0,,,
bogaexa01,2017,BOS,AL,ALDS2,SS,4,4,102,9,11,0,4,0,,,
bogaexa01,2018,BOS,AL,ALCS,SS,5,5,135,4,14,0,1,0,,,
bogaexa01,2018,BOS,AL,ALDS1,SS,4,4,108,6,12,0,2,0,,,
bogaexa01,2018,BOS,AL,WS,SS,5,5,159,3,11,0,0,0,,,
bogaexa01,2021,BOS,AL,ALCS,SS,6,6,156,2,15,0,3,0,,,
bogaexa01,2021,BOS,AL,ALDS2,SS,4,4,117,4,6,0,1,0,,,
bogaexa01,2021,BOS,AL,ALWC,SS,1,1,27,0,2,0,0,0,,,
bogaexa01,2024,SDN,NL,NLDS2,SS,5,5,123,3,8,1,1,,,,
bogaexa01,2024,SDN,NL,NLWC2,SS,2,2,54,2,1,0,0,,,,
bohmal01,2022,PHI,NL,NLCS,3B,5,5,120,5,6,1,0,0,,,
bohmal01,2022,PHI,NL,NLDS1,3B,4,4,99,1,4,1,0,0,,,
bohmal01,2022,PHI,NL,NLWC2,3B,2,2,48,4,8,0,1,0,,,
bohmal01,2022,PHI,NL,WS,3B,6,6,153,6,14,0,1,0,,,
bohmal01,2023,PHI,NL,NLCS,3B,7,7,184,3,11,1,2,0,,,
bohmal01,2023,PHI,NL,NLDS1,3B,4,4,105,1,6,0,0,0,,,
bohmal01,2023,PHI,NL,NLWC2,3B,2,2,54,2,5,0,0,0,,,
bohmal01,2024,PHI,NL,NLDS1,3B,4,3,81,1,3,0,0,,,,
borucry01,2020,TOR,AL,ALWC1,P,1,0,2,0,0,0,0,0,,,
boteda01,2018,CHN,NL,NLWC,3B,1,1,21,0,2,0,0,0,,,
boteda01,2020,CHN,NL,NLWC3,2B,1,1,27,4,5,0,2,0,,,
bournmi01,2016,BAL,AL,ALWC,RF,1,1,31,3,0,0,0,0,,,
boxbebr01,2020,MIA,NL,NLDS2,P,2,0,6,0,0,0,0,0,,,
boxbebr01,2020,MIA,NL,NLWC3,P,1,0,4,0,0,0,0,0,,,
boxbebr01,2021,MIL,NL,NLDS1,P,2,0,6,0,0,0,0,0,,,
boydma01,2022,SEA,AL,ALDS2,P,1,0,1,0,0,0,0,0,,,
boydma01,2024,CLE,AL,ALDS1,P,2,2,20,0,0,0,0,,,,
boydma01,2024,CLE,AL,ALCS,P,1,1,15,1,1,0,0,,,,
brachbr01,2016,BAL,AL,ALWC,P,1,0,4,0,0,0,0,0,,,
brachbr01,2018,ATL,NL,NLDS2,P,2,0,4,0,1,0,0,0,,,
bradfco01,2023,TEX,AL,ALDS1,P,1,0,11,0,0,0,0,0,,,
bradfco01,2023,TEX,AL,WS,P,2,0,6,0,1,0,0,0,,,
bradiky01,2023,BAL,AL,ALDS1,P,1,1,14,0,0,0,0,0,,,
bradlar01,2017,ARI,NL,NLDS1,P,2,0,14,0,0,0,0,0,,,
bradlar01,2017,ARI,NL,NLWC,P,1,0,4,0,2,0,0,0,,,
bradlar01,2020,CIN,NL,NLWC4,P,1,0,1,0,0,0,0,0,,,
bradlja02,2016,BOS,AL,ALDS2,CF,3,3,75,3,1,0,0,0,,,
bradlja02,2017,BOS,AL,ALDS2,CF,4,4,102,10,0,0,0,0,,,
bradlja02,2018,BOS,AL,WS,LF,1,0,3,0,0,0,0,0,,,
bradlja02,2018,BOS,AL,ALDS1,LF,1,0,6,0,0,0,0,0,,,
bradlja02,2018,BOS,AL,WS,CF,4,3,105,12,0,0,0,0,,,
bradlja02,2018,BOS,AL,ALCS,CF,5,5,135,9,0,0,0,0,,,
bradlja02,2018,BOS,AL,ALDS1,CF,4,4,102,5,0,0,0,0,,,
bradlja02,2022,TOR,AL,ALWC2,CF,1,0,4,1,0,0,0,0,,,
brantmi02,2018,CLE,AL,ALDS2,LF,3,3,75,7,1,0,0,0,,,
brantmi02,2019,HOU,AL,ALCS,LF,6,6,156,3,1,0,1,0,,,
brantmi02,2019,HOU,AL,WS,LF,7,6,156,13,0,0,0,0,,,
brantmi02,2019,HOU,AL,ALDS1,LF,5,5,111,6,0,0,0,0,,,
brantmi02,2019,HOU,AL,ALDS1,RF,1,0,9,1,0,0,0,0,,,
brantmi02,2019,HOU,AL,WS,RF,2,1,27,3,0,0,0,0,,,
brantmi02,2019,HOU,AL,ALCS,RF,1,0,3,0,0,0,0,0,,,
brantmi02,2020,HOU,AL,ALCS,LF,3,3,72,3,0,0,0,0,,,
brantmi02,2020,HOU,AL,ALDS2,LF,2,2,54,2,0,0,0,0,,,
brantmi02,2021,HOU,AL,ALCS,LF,5,5,129,8,0,0,0,0,,,
brantmi02,2021,HOU,AL,ALDS1,LF,3,3,78,5,0,0,0,0,,,
brantmi02,2021,HOU,AL,WS,LF,4,3,84,5,0,0,0,0,,,
brantmi02,2021,HOU,AL,WS,RF,4,3,72,2,0,0,0,0,,,
brantmi02,2023,HOU,AL,ALCS,LF,3,3,81,2,0,0,0,0,,,
brantmi02,2023,HOU,AL,ALDS2,LF,1,1,24,0,0,0,0,0,,,
brashma01,2022,SEA,AL,ALDS2,P,2,0,7,0,0,0,0,0,,,
brashma01,2022,SEA,AL,ALWC2,P,1,0,3,0,0,0,0,0,,,
brasiry01,2018,BOS,AL,ALCS,P,4,0,14,0,0,0,0,0,,,
brasiry01,2018,BOS,AL,ALDS1,P,3,0,7,0,0,0,0,0,,,
brasiry01,2018,BOS,AL,WS,P,2,0,5,0,0,0,0,0,,,
brasiry01,2021,BOS,AL,ALCS,P,3,0,4,0,0,0,0,0,,,
brasiry01,2021,BOS,AL,ALDS2,P,3,0,6,0,1,0,0,0,,,
brasiry01,2021,BOS,AL,ALWC,P,1,0,2,0,0,0,0,0,,,
brasiry01,2023,LAN,NL,NLDS2,P,1,0,7,1,0,0,0,0,,,
brasiry01,2024,LAN,NL,NLDS2,P,3,1,11,0,0,0,0,,,,
brasiry01,2024,LAN,NL,NLCS,P,3,1,10,0,0,0,0,,,,
brasiry01,2024,LAN,NL,WS,P,2,0,6,0,0,0,0,,,,
braunry02,2018,MIL,NL,NLCS,LF,7,7,197,10,0,0,0,0,,,
braunry02,2018,MIL,NL,NLDS1,LF,3,3,75,4,0,0,0,0,,,
braunry02,2019,MIL,NL,NLWC,LF,1,1,21,3,0,0,0,0,,,
braunry02,2020,MIL,NL,NLWC1,RF,1,1,12,1,0,0,0,0,,,
brazohu01,2023,MIA,NL,NLWC2,P,1,0,3,0,0,0,0,0,,,
brebbjo01,2019,SLN,NL,NLCS,P,2,0,3,0,0,0,0,0,,,
brebbjo01,2019,SLN,NL,NLDS2,P,3,0,6,0,0,0,0,0,,,
bregmal01,2017,HOU,AL,ALCS,3B,7,7,180,3,18,1,0,0,,,
bregmal01,2017,HOU,AL,ALDS2,3B,4,4,105,6,11,0,3,0,,,
bregmal01,2017,HOU,AL,WS,3B,7,7,192,5,11,1,2,0,,,
bregmal01,2018,HOU,AL,ALCS,3B,5,5,132,2,20,1,0,0,,,
bregmal01,2018,HOU,AL,ALDS2,3B,3,3,81,1,3,0,1,0,,,
bregmal01,2019,HOU,AL,ALCS,3B,6,6,165,7,8,1,0,0,,,
bregmal01,2019,HOU,AL,ALDS1,3B,5,5,129,2,15,1,4,0,,,
bregmal01,2019,HOU,AL,WS,3B,7,7,189,5,10,1,1,0,,,
bregmal01,2020,HOU,AL,ALCS,3B,7,7,177,5,13,0,1,0,,,
bregmal01,2020,HOU,AL,ALDS2,3B,4,4,108,1,8,1,0,0,,,
bregmal01,2020,HOU,AL,ALWC3,3B,2,2,54,3,5,0,1,0,,,
bregmal01,2021,HOU,AL,ALCS,3B,6,6,159,4,14,1,1,0,,,
bregmal01,2021,HOU,AL,ALDS1,3B,4,4,105,1,5,1,0,0,,,
bregmal01,2021,HOU,AL,WS,3B,6,6,156,4,7,0,0,0,,,
bregmal01,2022,HOU,AL,ALCS,3B,4,4,108,1,7,0,0,0,,,
bregmal01,2022,HOU,AL,ALDS2,3B,3,3,108,4,8,0,0,0,,,
bregmal01,2022,HOU,AL,WS,3B,6,6,162,6,10,0,1,0,,,
bregmal01,2023,HOU,AL,ALCS,3B,4,4,108,7,3,0,1,0,,,
bregmal01,2023,HOU,AL,ALDS2,3B,2,2,54,2,6,0,1,0,,,
bregmal01,2024,HOU,AL,ALWC1,3B,2,2,54,1,1,0,0,,,,
brennwi02,2024,CLE,AL,ALDS1,RF,3,2,33,1,0,0,0,,,,
brennwi02,2024,CLE,AL,ALCS,RF,2,1,27,2,0,1,0,,,,
briesbe01,2024,DET,AL,ALDS1,P,4,0,11,0,0,0,0,,,,
briesbe01,2024,DET,AL,ALWC1,P,2,0,7,0,0,0,0,,,,
brinsle01,2020,MIA,NL,NLDS2,CF,2,0,12,3,0,0,0,0,,,
brinsle01,2020,MIA,NL,NLDS2,RF,1,1,21,1,0,0,0,0,,,
brinsle01,2020,MIA,NL,NLWC3,RF,2,0,18,2,0,0,0,0,,,
brittza01,2018,NYA,AL,ALDS1,P,3,0,12,0,1,0,0,0,,,
brittza01,2018,NYA,AL,ALWC,P,1,0,3,0,0,0,0,0,,,
brittza01,2019,NYA,AL,ALCS,P,5,0,17,0,0,0,0,0,,,
brittza01,2019,NYA,AL,ALDS2,P,2,0,7,1,2,0,0,0,,,
brittza01,2020,NYA,AL,ALDS1,P,3,0,12,0,0,0,0,0,,,
brittza01,2020,NYA,AL,ALWC2,P,1,0,4,0,0,0,0,0,,,
brogdco01,2022,PHI,NL,NLCS,P,2,0,10,0,0,0,0,0,,,
brogdco01,2022,PHI,NL,NLDS1,P,2,0,4,0,0,0,0,0,,,
brogdco01,2022,PHI,NL,WS,P,3,0,12,0,0,0,0,0,,,
brossmi01,2019,TBA,AL,ALWC,1B,1,0,6,1,0,0,0,0,,,
brossmi01,2019,TBA,AL,ALWC,2B,1,1,6,1,1,0,1,0,,,
brossmi01,2019,TBA,AL,ALWC,3B,1,0,12,1,2,1,1,0,,,
brossmi01,2020,TBA,AL,ALCS,1B,3,0,9,0,1,0,0,0,,,
brossmi01,2020,TBA,AL,ALWC1,1B,1,1,15,6,0,0,0,0,,,
brossmi01,2020,TBA,AL,WS,1B,2,0,12,3,0,0,0,0,,,
brossmi01,2020,TBA,AL,ALDS1,1B,1,0,9,1,0,0,0,0,,,
brossmi01,2020,TBA,AL,ALCS,2B,2,2,51,4,6,0,3,0,,,
brossmi01,2020,TBA,AL,ALCS,3B,1,1,24,1,2,0,0,0,,,
brossmi01,2020,TBA,AL,WS,3B,2,1,24,0,2,0,0,0,,,
brossmi01,2020,TBA,AL,ALDS1,3B,2,0,9,0,0,1,0,0,,,
brownhu01,2022,HOU,AL,ALCS,P,1,0,2,0,0,0,0,0,,,
brownhu01,2022,HOU,AL,ALDS2,P,2,0,9,0,1,0,0,0,,,
brownhu01,2023,HOU,AL,ALCS,P,1,0,6,0,0,0,0,0,,,
brownhu01,2023,HOU,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
brownhu01,2024,HOU,AL,ALWC1,P,1,1,17,0,0,0,0,,,,
broxtjo01,2015,SLN,NL,NLDS1,P,3,0,7,0,0,0,0,0,,,
broxtke01,2018,MIL,NL,NLDS1,RF,1,0,9,1,0,0,0,0,,,
bruceja01,2016,NYN,NL,NLWC,RF,1,1,27,1,0,0,0,0,,,
bruceja01,2017,CLE,AL,ALDS1,RF,5,5,141,4,0,1,0,0,,,
bruihju01,2021,LAN,NL,NLCS,P,3,0,6,0,0,0,0,0,,,
brujavi01,2022,TBA,AL,ALWC1,2B,2,0,18,1,1,0,0,0,,,
bryankr01,2015,CHN,NL,NLCS,3B,4,4,102,4,9,0,1,0,,,
bryankr01,2015,CHN,NL,NLDS1,3B,4,4,105,0,6,1,0,0,,,
bryankr01,2015,CHN,NL,NLWC,3B,1,0,12,1,2,0,1,0,,,
bryankr01,2015,CHN,NL,NLWC,LF,1,1,15,1,0,0,0,0,,,
bryankr01,2016,CHN,NL,NLCS,3B,6,6,159,4,12,0,2,0,,,
bryankr01,2016,CHN,NL,NLDS1,3B,4,4,117,1,7,2,0,0,,,
bryankr01,2016,CHN,NL,WS,3B,7,7,189,4,8,2,1,0,,,
bryankr01,2017,CHN,NL,NLCS,3B,5,5,131,3,11,1,1,0,,,
bryankr01,2017,CHN,NL,NLDS2,3B,5,5,132,1,7,1,0,0,,,
bryankr01,2018,CHN,NL,NLWC,3B,1,0,18,0,1,0,0,0,,,
bryankr01,2018,CHN,NL,NLWC,LF,1,1,21,2,1,0,1,0,,,
bryankr01,2020,CHN,NL,NLWC3,3B,2,2,54,1,4,0,1,0,,,
bryankr01,2021,SFN,NL,NLDS2,1B,1,1,27,6,1,0,0,0,,,
bryankr01,2021,SFN,NL,NLDS2,LF,3,1,41,1,0,0,0,0,,,
bryankr01,2021,SFN,NL,NLDS2,CF,2,2,51,5,0,0,0,0,,,
bryankr01,2021,SFN,NL,NLDS2,RF,1,1,10,1,0,0,0,0,,,
bubickr01,2024,KCA,AL,ALDS2,P,2,0,9,0,0,0,0,,,,
bubickr01,2024,KCA,AL,ALWC2,P,2,0,5,0,0,0,0,,,,
buchhcl01,2016,BOS,AL,ALDS2,P,1,1,12,0,1,0,0,0,,,
buehlwa01,2018,LAN,NL,NLCS,P,2,2,35,0,1,0,0,0,,,
buehlwa01,2018,LAN,NL,NLDS2,P,1,1,15,0,1,0,0,0,,,
buehlwa01,2018,LAN,NL,WS,P,1,1,21,0,1,0,0,0,,,
buehlwa01,2019,LAN,NL,NLDS1,P,2,2,38,1,1,0,0,0,,,
buehlwa01,2020,LAN,NL,NLCS,P,2,2,33,1,1,0,0,0,,,
buehlwa01,2020,LAN,NL,NLDS1,P,1,1,12,0,0,0,0,0,,,
buehlwa01,2020,LAN,NL,NLWC1,P,1,1,12,0,0,0,0,0,,,
buehlwa01,2020,LAN,NL,WS,P,1,1,18,0,0,0,0,0,,,
buehlwa01,2021,LAN,NL,NLCS,P,2,2,23,0,0,0,0,0,,,
buehlwa01,2021,LAN,NL,NLDS2,P,2,2,32,0,1,0,0,0,,,
buehlwa01,2024,LAN,NL,NLDS2,P,1,1,15,0,0,0,0,,,,
buehlwa01,2024,LAN,NL,NLCS,P,1,1,12,0,0,0,0,,,,
buehlwa01,2024,LAN,NL,WS,P,2,1,18,0,0,0,0,,,,
bumgama01,2016,SFN,NL,NLDS1,P,1,1,15,0,0,0,0,0,,,
bumgama01,2016,SFN,NL,NLWC,P,1,1,27,1,1,0,0,0,,,
bummeaa01,2020,CHA,AL,ALWC4,P,2,0,4,0,0,0,0,0,,,
bummeaa01,2021,CHA,AL,ALDS1,P,3,0,10,0,0,0,0,0,,,
bummeaa01,2024,ATL,NL,NLWC2,P,1,0,8,1,0,0,0,,,,
burgeja01,2023,MIA,NL,NLWC2,3B,2,2,48,2,1,1,0,0,,,
burkebr01,2023,TEX,AL,ALDS1,P,1,0,1,0,0,0,0,0,,,
burkebr01,2023,TEX,AL,WS,P,1,0,1,0,0,0,0,0,,,
burneco01,2018,MIL,NL,NLCS,P,4,0,15,0,0,0,0,0,,,
burneco01,2018,MIL,NL,NLDS1,P,2,0,12,0,1,0,0,0,,,
burneco01,2021,MIL,NL,NLDS1,P,1,1,18,1,1,0,0,0,,,
burneco01,2023,MIL,NL,NLWC1,P,1,1,12,0,0,0,0,0,,,
burneco01,2024,BAL,AL,ALWC2,P,1,1,24,0,0,0,0,,,,
busenal01,2017,MIN,AL,ALWC,P,1,0,1,0,0,0,0,0,,,
bushma01,2016,TEX,AL,ALDS1,P,2,0,11,0,0,0,0,0,,,
buterdr01,2015,KCA,AL,ALCS,C,1,0,6,2,0,0,0,0,0,,
buterdr01,2015,KCA,AL,ALDS1,C,1,0,9,5,0,0,0,0,0,,
buterdr01,2015,KCA,AL,WS,C,1,0,3,3,0,0,0,0,0,,
buterdr01,2018,COL,NL,NLWC,C,1,0,15,6,0,1,0,0,0,,
buttojo01,2024,NYN,NL,NLDS1,P,1,0,2,0,0,0,0,,,,
buttojo01,2024,NYN,NL,NLCS,P,3,0,12,0,0,0,0,,,,
buttojo01,2024,NYN,NL,NLWC1,P,2,0,7,0,0,0,0,,,,
buxtoby01,2017,MIN,AL,ALWC,CF,1,1,9,3,0,0,0,0,,,
buxtoby01,2020,MIN,AL,ALWC3,CF,1,1,27,4,1,0,0,0,,,
cabreas01,2016,NYN,NL,NLWC,SS,1,1,27,0,2,0,0,0,,,
cabreas01,2019,WAS,NL,NLDS1,2B,2,1,33,0,2,0,0,0,,,
cabreas01,2019,WAS,NL,NLWC,2B,1,1,27,1,2,0,0,0,,,
cabreas01,2019,WAS,NL,WS,2B,6,5,141,14,9,0,1,0,,,
cabrege01,2019,SLN,NL,NLCS,P,1,0,2,0,1,0,0,0,,,
cabrege01,2019,SLN,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
cabrege01,2020,SLN,NL,NLWC2,P,2,0,3,0,0,0,0,0,,,
cabrege01,2023,TOR,AL,ALWC2,P,1,0,2,0,0,0,0,0,,,
cabreme01,2018,CLE,AL,ALDS2,RF,3,2,54,5,0,0,0,0,,,
cabreos01,2022,NYA,AL,ALDS1,SS,2,2,45,6,3,0,1,0,,,
cabreos01,2022,NYA,AL,ALCS,SS,1,1,27,0,2,0,0,0,,,
cabreos01,2022,NYA,AL,ALDS1,LF,4,3,92,5,0,0,0,0,,,
cabreos01,2022,NYA,AL,ALCS,LF,2,2,51,2,0,0,0,0,,,
cabreos01,2024,NYA,AL,ALDS2,1B,2,2,54,16,1,0,1,,,,
cabreos01,2024,NYA,AL,ALCS,1B,3,0,18,6,0,0,1,,,,
cabreos01,2024,NYA,AL,WS,2B,1,0,5,1,0,0,0,,,,
cahiltr01,2015,CHN,NL,NLCS,P,3,0,8,0,0,0,0,0,,,
cahiltr01,2015,CHN,NL,NLDS1,P,3,0,8,0,0,0,0,0,,,
cainlo01,2015,KCA,AL,ALCS,CF,6,6,150,9,1,0,0,0,,,
cainlo01,2015,KCA,AL,ALDS1,CF,5,5,132,10,0,0,0,0,,,
cainlo01,2015,KCA,AL,WS,CF,5,5,156,12,0,0,0,0,,,
cainlo01,2018,MIL,NL,NLCS,CF,7,7,197,15,1,0,0,0,,,
cainlo01,2018,MIL,NL,NLDS1,CF,3,3,84,5,0,0,0,0,,,
cainlo01,2019,MIL,NL,NLWC,CF,1,1,24,2,0,0,0,0,,,
cainlo01,2021,MIL,NL,NLDS1,CF,4,4,102,3,0,0,0,0,,,
camarjo01,2018,ATL,NL,NLDS2,3B,4,4,102,6,4,0,1,0,,,
camarjo01,2020,ATL,NL,NLCS,3B,4,2,57,1,3,0,0,0,,,
caminju01,2023,TBA,AL,ALWC1,SS,1,0,6,0,0,0,0,0,,,
campber01,2016,NYN,NL,NLWC,1B,1,0,3,0,0,0,0,0,,,
canhama01,2019,OAK,AL,ALWC,CF,1,1,27,5,0,0,0,0,,,
canhama01,2020,OAK,AL,ALDS2,LF,2,2,39,5,0,0,0,0,,,
canhama01,2020,OAK,AL,ALWC4,LF,1,1,27,2,0,0,0,0,,,
canhama01,2020,OAK,AL,ALWC4,RF,2,2,54,6,0,0,0,0,,,
canhama01,2020,OAK,AL,ALDS2,RF,4,2,66,4,0,0,0,0,,,
canhama01,2022,NYN,NL,NLWC1,LF,3,3,81,5,0,0,0,0,,,
canoye01,2023,BAL,AL,ALDS1,P,2,0,4,0,0,0,0,0,,,
canoye01,2024,BAL,AL,ALWC2,P,1,0,4,0,1,0,0,,,,
cantijo01,2024,CLE,AL,ALDS1,P,1,0,3,0,0,0,0,,,,
cantijo01,2024,CLE,AL,ALCS,P,2,0,4,0,0,0,0,,,,
caratvi01,2020,CHN,NL,NLWC3,C,1,1,21,7,0,0,0,0,0,,
caratvi01,2024,HOU,AL,ALWC1,1B,2,2,54,17,1,0,1,,,,
carlsdy01,2020,SLN,NL,NLWC2,LF,3,3,69,5,0,0,0,0,,,
carlsdy01,2020,SLN,NL,NLWC2,CF,1,0,6,0,0,0,0,0,,,
carlsdy01,2021,SLN,NL,NLWC,RF,1,1,26,1,0,0,0,0,,,
carlsdy01,2022,SLN,NL,NLWC2,CF,1,1,21,2,0,0,0,0,,,
carlsdy01,2022,SLN,NL,NLWC2,RF,1,0,6,0,0,0,0,0,,,
carpema01,2015,SLN,NL,NLDS1,3B,4,4,102,2,6,0,2,0,,,
carpema01,2019,SLN,NL,NLCS,3B,3,2,57,0,5,0,0,0,,,
carpema01,2019,SLN,NL,NLDS2,3B,3,3,56,2,1,1,0,0,,,
carraca01,2017,CLE,AL,ALDS1,P,1,1,17,0,0,0,0,0,,,
carraca01,2018,CLE,AL,ALDS2,P,1,1,16,0,1,0,0,0,,,
carraca01,2020,CLE,AL,ALWC2,P,1,1,9,0,0,0,0,0,,,
carreez01,2016,TOR,AL,ALCS,LF,5,5,120,13,0,1,0,0,,,
carreez01,2016,TOR,AL,ALWC,LF,1,1,33,1,0,0,0,0,,,
carreez01,2016,TOR,AL,ALDS1,LF,2,2,54,3,0,0,0,0,,,
carreez01,2016,TOR,AL,ALDS1,RF,2,1,30,2,0,0,0,0,,,
carreez01,2016,TOR,AL,ALCS,RF,1,0,3,0,0,0,0,0,,,
carroco02,2023,ARI,NL,NLCS,CF,3,3,63,5,0,0,0,0,,,
carroco02,2023,ARI,NL,NLCS,RF,7,4,117,10,0,0,0,0,,,
carroco02,2023,ARI,NL,NLDS2,RF,3,3,81,8,0,0,0,0,,,
carroco02,2023,ARI,NL,NLWC1,RF,2,2,54,2,0,0,0,0,,,
carroco02,2023,ARI,NL,WS,RF,5,5,139,4,0,0,0,0,,,
cartech02,2015,HOU,AL,ALDS1,1B,5,5,114,37,3,0,3,0,,,
cartech02,2015,HOU,AL,ALWC,1B,1,1,18,5,0,0,0,0,,,
